# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________      "3.3.0"
Date_of_run______________________________________________________________ (date)_________________________ "02/02/2026 UTC"
Time_of_run______________________________________________________________ (time)_________________________      "11:07"
User_____________________________________________________________________ (username)_____________________    "jpeters"
PROCESS_run_title________________________________________________________ (runtitle)_____________________ "Generic large tokamak"
PROCESS_git_tag__________________________________________________________ (tagno)________________________           ""
PROCESS_git_branch_______________________________________________________ (branch_name)__________________           ""
Input_filename___________________________________________________________ (fileprefix)___________________ "/home/jpeters/PROCESS/large_tokamak_IN.DAT"
Optimisation_switch______________________________________________________ (ioptimz)______________________            1
Figure_of_merit_switch___________________________________________________ (minmax)_______________________            1
# Numerics #
# PROCESS found a feasible solution #
Toroidal_field_in_plasma_at_point_8______________________________________ b_plasma_toroidal_profile8_____ 7.44897706531334336e+00
Toroidal_field_in_plasma_at_point_9______________________________________ b_plasma_toroidal_profile9_____ 7.44160184049620099e+00
Toroidal_field_in_plasma_at_point_10_____________________________________ b_plasma_toroidal_profile10____ 7.43424120563913249e+00
Toroidal_field_in_plasma_at_point_11_____________________________________ b_plasma_toroidal_profile11____ 7.42689511749126829e+00
Toroidal_field_in_plasma_at_point_12_____________________________________ b_plasma_toroidal_profile12____ 7.41956353297252047e+00
Toroidal_field_in_plasma_at_point_13_____________________________________ b_plasma_toroidal_profile13____ 7.41224640917274513e+00
Toroidal_field_in_plasma_at_point_14_____________________________________ b_plasma_toroidal_profile14____ 7.40494370335089958e+00
Toroidal_field_in_plasma_at_point_15_____________________________________ b_plasma_toroidal_profile15____ 7.39765537293421627e+00
Toroidal_field_in_plasma_at_point_16_____________________________________ b_plasma_toroidal_profile16____ 7.39038137551736796e+00
Toroidal_field_in_plasma_at_point_17_____________________________________ b_plasma_toroidal_profile17____ 7.38312166886165322e+00
Toroidal_field_in_plasma_at_point_18_____________________________________ b_plasma_toroidal_profile18____ 7.37587621089417400e+00
Toroidal_field_in_plasma_at_point_19_____________________________________ b_plasma_toroidal_profile19____ 7.36864495970702205e+00
Toroidal_field_in_plasma_at_point_20_____________________________________ b_plasma_toroidal_profile20____ 7.36142787355647776e+00
Toroidal_field_in_plasma_at_point_21_____________________________________ b_plasma_toroidal_profile21____ 7.35422491086219487e+00
Toroidal_field_in_plasma_at_point_22_____________________________________ b_plasma_toroidal_profile22____ 7.34703603020641616e+00
Toroidal_field_in_plasma_at_point_23_____________________________________ b_plasma_toroidal_profile23____ 7.33986119033316697e+00
Toroidal_field_in_plasma_at_point_24_____________________________________ b_plasma_toroidal_profile24____ 7.33270035014747723e+00
Toroidal_field_in_plasma_at_point_25_____________________________________ b_plasma_toroidal_profile25____ 7.32555346871458379e+00
Toroidal_field_in_plasma_at_point_26_____________________________________ b_plasma_toroidal_profile26____ 7.31842050525916488e+00
Toroidal_field_in_plasma_at_point_27_____________________________________ b_plasma_toroidal_profile27____ 7.31130141916455578e+00
Toroidal_field_in_plasma_at_point_28_____________________________________ b_plasma_toroidal_profile28____ 7.30419616997197529e+00
Toroidal_field_in_plasma_at_point_29_____________________________________ b_plasma_toroidal_profile29____ 7.29710471737977073e+00
Toroidal_field_in_plasma_at_point_30_____________________________________ b_plasma_toroidal_profile30____ 7.29002702124264079e+00
Toroidal_field_in_plasma_at_point_31_____________________________________ b_plasma_toroidal_profile31____ 7.28296304157089480e+00
Toroidal_field_in_plasma_at_point_32_____________________________________ b_plasma_toroidal_profile32____ 7.27591273852968357e+00
Toroidal_field_in_plasma_at_point_33_____________________________________ b_plasma_toroidal_profile33____ 7.26887607243826217e+00
Toroidal_field_in_plasma_at_point_34_____________________________________ b_plasma_toroidal_profile34____ 7.26185300376923948e+00
Toroidal_field_in_plasma_at_point_35_____________________________________ b_plasma_toroidal_profile35____ 7.25484349314784094e+00
Toroidal_field_in_plasma_at_point_36_____________________________________ b_plasma_toroidal_profile36____ 7.24784750135117051e+00
Toroidal_field_in_plasma_at_point_37_____________________________________ b_plasma_toroidal_profile37____ 7.24086498930747879e+00
Toroidal_field_in_plasma_at_point_38_____________________________________ b_plasma_toroidal_profile38____ 7.23389591809544097e+00
Toroidal_field_in_plasma_at_point_39_____________________________________ b_plasma_toroidal_profile39____ 7.22694024894342579e+00
Toroidal_field_in_plasma_at_point_40_____________________________________ b_plasma_toroidal_profile40____ 7.21999794322878330e+00
Toroidal_field_in_plasma_at_point_41_____________________________________ b_plasma_toroidal_profile41____ 7.21306896247712359e+00
Toroidal_field_in_plasma_at_point_42_____________________________________ b_plasma_toroidal_profile42____ 7.20615326836161341e+00
Toroidal_field_in_plasma_at_point_43_____________________________________ b_plasma_toroidal_profile43____ 7.19925082270226380e+00
Toroidal_field_in_plasma_at_point_44_____________________________________ b_plasma_toroidal_profile44____ 7.19236158746522758e+00
Toroidal_field_in_plasma_at_point_45_____________________________________ b_plasma_toroidal_profile45____ 7.18548552476210656e+00
Toroidal_field_in_plasma_at_point_46_____________________________________ b_plasma_toroidal_profile46____ 7.17862259684924808e+00
Toroidal_field_in_plasma_at_point_47_____________________________________ b_plasma_toroidal_profile47____ 7.17177276612706471e+00
Toroidal_field_in_plasma_at_point_48_____________________________________ b_plasma_toroidal_profile48____ 7.16493599513933610e+00
Toroidal_field_in_plasma_at_point_49_____________________________________ b_plasma_toroidal_profile49____ 7.15811224657253664e+00
Toroidal_field_in_plasma_at_point_50_____________________________________ b_plasma_toroidal_profile50____ 7.15130148325515069e+00
Toroidal_field_in_plasma_at_point_51_____________________________________ b_plasma_toroidal_profile51____ 7.14450366815699844e+00
Toroidal_field_in_plasma_at_point_52_____________________________________ b_plasma_toroidal_profile52____ 7.13771876438856889e+00
Toroidal_field_in_plasma_at_point_53_____________________________________ b_plasma_toroidal_profile53____ 7.13094673520034394e+00
Toroidal_field_in_plasma_at_point_54_____________________________________ b_plasma_toroidal_profile54____ 7.12418754398214560e+00
Toroidal_field_in_plasma_at_point_55_____________________________________ b_plasma_toroidal_profile55____ 7.11744115426246537e+00
Toroidal_field_in_plasma_at_point_56_____________________________________ b_plasma_toroidal_profile56____ 7.11070752970781772e+00
Toroidal_field_in_plasma_at_point_57_____________________________________ b_plasma_toroidal_profile57____ 7.10398663412208276e+00
Toroidal_field_in_plasma_at_point_58_____________________________________ b_plasma_toroidal_profile58____ 7.09727843144585790e+00
Toroidal_field_in_plasma_at_point_59_____________________________________ b_plasma_toroidal_profile59____ 7.09058288575581486e+00
Toroidal_field_in_plasma_at_point_60_____________________________________ b_plasma_toroidal_profile60____ 7.08389996126405563e+00
Toroidal_field_in_plasma_at_point_61_____________________________________ b_plasma_toroidal_profile61____ 7.07722962231747932e+00
Toroidal_field_in_plasma_at_point_62_____________________________________ b_plasma_toroidal_profile62____ 7.07057183339714257e+00
Toroidal_field_in_plasma_at_point_63_____________________________________ b_plasma_toroidal_profile63____ 7.06392655911763523e+00
Toroidal_field_in_plasma_at_point_64_____________________________________ b_plasma_toroidal_profile64____ 7.05729376422644439e+00
Toroidal_field_in_plasma_at_point_65_____________________________________ b_plasma_toroidal_profile65____ 7.05067341360334332e+00
Toroidal_field_in_plasma_at_point_66_____________________________________ b_plasma_toroidal_profile66____ 7.04406547225975910e+00
Toroidal_field_in_plasma_at_point_67_____________________________________ b_plasma_toroidal_profile67____ 7.03746990533816774e+00
Toroidal_field_in_plasma_at_point_68_____________________________________ b_plasma_toroidal_profile68____ 7.03088667811147161e+00
Toroidal_field_in_plasma_at_point_69_____________________________________ b_plasma_toroidal_profile69____ 7.02431575598239544e+00
